"","id","infectionTimes","recoveryTimes"
"1",1,2.86838271910719,17.5445864932232
"2",2,19.4888891480006,NA
"3",3,4.72052651368967,14.4695307618305
"4",4,4.87091248118171,5.26242685143859
"5",5,4.03689172294837,11.6553056047019
"6",6,6.14956027356927,6.98801070217515
"7",7,5.84491759433334,11.4556546941992
"8",8,6.30542013735241,11.8529869693714
"9",9,2.59629738204089,26.3758254075994
"10",10,4.87544328709796,9.41050657708263
"11",11,12.0138155692527,13.5773312839503
"12",12,4.98531439276793,5.2454092159384
"13",13,2.74136778144464,15.8297126775871
"14",14,4.3839814916409,11.715765179606
"15",15,8.92898412361736,9.11900379187703
"16",16,4.827843747306,12.0585028753185
"17",17,7.29474489560228,8.29534949464424
"18",18,12.189486290429,31.4205674930462
"19",19,NA,NA
"20",20,4.38518148387003,4.48247623395029
"21",21,2.88646623159704,14.3578651094103
"22",22,5.4776345578321,9.12916341368938
"23",23,5.20510807674315,5.39407716364589
"24",24,6.0369415661221,7.84631338884778
"25",25,NA,NA
"26",26,NA,NA
"27",27,9.41062714237403,18.9736901559146
"28",28,6.29574410130566,7.52066350460201
"29",29,7.12918725693677,7.61391294890916
"30",30,8.98605173579771,10.6865739992831
"31",31,10.1875984697103,10.2814538038522
"32",32,5.97991117002645,9.20870298193395
"33",33,4.66755112899319,10.1268404925683
"34",34,4.6426096914191,12.6727849436664
"35",35,4.91167051774911,5.17666398822648
"36",36,4.66618598286607,4.79019003863495
"37",37,7.2423406585318,8.80729823303839
"38",38,6.2545333891956,6.36312714841208
"39",39,6.38601871354655,7.01943807156371
"40",40,8.6923019672605,10.7900356067505
"41",41,4.64118709198431,15.9708213520697
"42",42,5.60143712330029,9.53499180066187
"43",43,5.65829376541651,8.23046370329871
"44",44,NA,NA
"45",45,8.20000145226503,15.6631062486288
"46",46,7.52753178757501,18.6366710277902
"47",47,4.28210135067391,4.34640292706207
"48",48,9.78122392672046,13.1464120080161
"49",49,7.91387132984009,15.2622249637785
"50",50,3.77812913994655,11.8605049910294
"51",51,5.65173845035743,9.04357310362382
"52",52,2.62134278380921,26.1756225317757
"53",53,9.93409234104158,14.3655104863199
"54",54,4.87462470127817,5.22138122639816
"55",55,8.91018601700851,16.1931562514873
"56",56,4.72457247948167,11.6470600515661
"57",57,11.4127041277279,31.6841212098878
"58",58,4.44977262124807,17.894433124905
"59",59,4.83173530588246,9.84981931826002
"60",60,7.35667905421999,9.45110132003223
"61",61,4.28539232379295,12.0134440390714
"62",62,4.28005355786548,11.9483102518245
"63",63,8.04009504425481,19.5254692762577
"64",64,6.10962163767171,6.22377301563758
"65",65,2.81043890288043,23.9188013770101
"66",66,4.40536907416747,24.7675812102747
"67",67,7.45647723108824,27.6649784775288
"68",68,4.63532982863231,4.74684899092416
"69",69,7.34747525664901,8.1115490149719
"70",70,2.94179730636855,14.7032998149353
"71",71,10.9833459127765,11.4076769190004
"72",72,2.36489885400217,19.2376478961076
"73",73,4.60221001311768,10.9954150111678
"74",74,7.59802500405597,8.62617425167033
"75",75,4.63208243794743,18.8386057306606
"76",76,NA,NA
"77",77,NA,NA
"78",78,3.42873140927628,18.3098212945734
"79",79,8.02989648871475,16.5658723711773
"80",80,4.17689637669185,11.0234217750714
"81",81,6.7601922067734,6.97405451974374
"82",82,8.16276964356853,15.9979783679342
"83",83,13.5863449568024,45.8811366166779
"84",84,9.46590540109783,12.4438974758287
"85",85,3.6614397205756,3.75891468939344
"86",86,4.21454981747803,11.7037564196454
"87",87,3.58198188901834,13.8542439167425
"88",88,6.429501403168,6.5289853029846
"89",89,4.85891066773445,10.0131726205086
"90",90,3.93320186157679,13.4269857972479
"91",91,9.92308735564715,41.1801308243836
"92",92,8.53263957083212,9.92195395241111
"93",93,5.51068681558678,13.7214002987198
"94",94,5.15581824291217,9.96382869946175
"95",95,6.14952207028701,6.75650586620449
"96",96,4.53714866031595,11.8768486321312
"97",97,11.3289646969083,20.4644315843956
"98",98,6.47843486755819,6.65378776965485
"99",99,5.56652733581959,14.694500179587
"100",100,4.76329021358534,4.85431008399901
"101",101,7.94877915580284,8.51146450322944
"102",102,5.02648533560766,5.28876662733912
"103",103,2.78745347913922,22.6511116317448
"104",104,6.67350056884571,10.5731050587382
"105",105,9.51355239017287,17.7417772417257
"106",106,NA,NA
"107",107,6.842669889805,9.25781814790595
"108",108,10.4388172164268,15.8844209889499
"109",109,8.40023701459101,8.43075916926545
"110",110,5.59550979199439,5.94541845001847
"111",111,10.3958577861668,10.43821900811
"112",112,5.47963265956653,9.1602347752657
"113",113,4.41001572678473,16.0911856752784
"114",114,8.35266280641811,15.7018456296002
"115",115,2.39110713253833,59.3070492965646
"116",116,10.18959248402,11.1861728639021
"117",117,3.69687693207093,12.7349524302406
"118",118,5.61667484100562,10.4784793069604
"119",119,7.80113438990813,50.9185931961363
"120",120,NA,NA
"121",121,8.39861189567512,8.65959295136454
"122",122,13.5816873688282,16.0160079893314
"123",123,3.65603043115354,18.9218775747343
"124",124,7.59412456236244,10.5264692350183
"125",125,NA,NA
"126",126,6.76829027856162,7.50358468258092
"127",127,6.92081731946097,9.67249219408295
"128",128,7.2249160110278,7.97068842923348
"129",129,6.28714385868983,6.71812553743283
"130",130,10.0022158286629,11.982389305357
"131",131,3.99624081778489,11.5491241234487
"132",132,11.0275537640472,18.5073665614221
"133",133,9.73876447433875,10.0394815413239
"134",134,10.2155375983625,11.8354755044144
"135",135,NA,NA
"136",136,8.03857884563305,9.77292091529559
"137",137,4.63947436247348,12.3887791769706
"138",138,5.06330055284996,5.13030139099732
"139",139,10.3951277256264,16.5326204685459
"140",140,5.82770829775094,33.2160128077254
"141",141,NA,NA
"142",142,7.74007040046167,9.40097427467125
"143",143,4.62788424439522,11.342885069676
"144",144,8.02850414555653,10.3916608227635
"145",145,6.14159738094447,6.78219851934269
"146",146,5.57447808132887,13.5474164491534
"147",147,15.627412162582,19.2239264755518
"148",148,6.14834239260236,8.4153508037628
"149",149,12.9835608239683,18.4548097597289
"150",150,4.72043956269297,31.0169523140119
"151",151,NA,NA
"152",152,NA,NA
"153",153,5.4313080162871,5.47729062881491
"154",154,6.65599455366863,7.29454047637375
"155",155,8.15231348607816,8.17197585007299
"156",156,5.51337610477012,16.2942630417142
"157",157,6.75864361651739,10.1057341123511
"158",158,5.72812343063277,5.76552345457922
"159",159,9.14989421988106,9.46557702516094
"160",160,5.77669267800985,8.71693997221311
"161",161,7.77938623672394,8.92520171844417
"162",162,7.8160730159369,9.88554299336494
"163",163,NA,NA
"164",164,4.96634418879201,28.2708499576971
"165",165,8.02672428496531,10.8632731609649
"166",166,NA,NA
"167",167,6.93304976747393,7.16235987765597
"168",168,6.5746803691012,8.8683731681412
"169",169,9.41226348254957,11.732673727655
"170",170,9.78056215815084,12.5779303041379
"171",171,7.12887433797841,11.3937065791394
"172",172,3.48210200380526,14.7178893935321
"173",173,8.81951383029679,21.4779802593528
"174",174,8.9021017931363,10.676079808078
"175",175,4.99966956623298,10.2128112443686
"176",176,4.51382372649721,16.2710462541986
"177",177,4.85987839936691,10.5405815176684
"178",178,6.44039712980673,6.57155463912473
"179",179,NA,NA
"180",180,8.34975206505525,17.7466248954471
"181",181,4.87045620212516,5.08977802078675
"182",182,4.75747485851199,12.4738623557033
"183",183,7.33399592765093,9.99843044160262
"184",184,3.30194031629725,19.7523198974894
"185",185,3.08051326999049,27.2659207412856
"186",186,3.43989605498235,27.5361695621622
"187",187,3.68764477031403,13.3223362875795
"188",188,4.89938914241352,5.02408095362781
"189",189,NA,NA
"190",190,2.59220602557209,15.6676701316591
"191",191,13.2049851673555,13.8160435863409
"192",192,0.944884784560493,18.992894197333
"193",193,7.77725404567644,7.90193027164431
"194",194,NA,NA
"195",195,5.14193725038056,5.34261571757612
"196",196,2.51405668808585,16.0959605618311
"197",197,7.34082889347886,7.79742966894073
"198",198,4.92554293440735,12.8521030497693
"199",199,7.83573167212124,23.7049128705625
"200",200,7.27517587256711,8.89926679726005
"201",201,3.78143788130274,3.92733804026984
"202",202,NA,NA
"203",203,4.14981419261541,12.3653318921026
"204",204,5.61488585050373,12.5612863063327
"205",205,10.793692578983,12.3523363588492
"206",206,5.90436912431481,8.05092018730044
"207",207,4.43129474888051,11.9985302714297
"208",208,4.18745546023558,13.8386658254587
"209",209,2.95332024104318,3.06607903226107
"210",210,7.25097309996025,8.19919220811532
"211",211,6.29068666945588,6.94936533786277
"212",212,7.85568271341919,11.583965625729
"213",213,12.6307818457972,15.3662273230252
"214",214,6.75925405622458,8.84954392930277
"215",215,9.96429164612096,20.1408464936793
"216",216,10.4934419654865,18.5388701330871
"217",217,9.92698408343468,10.9557800901151
"218",218,8.34896364181324,9.64845466074647
"219",219,7.7344659489582,12.2293307661202
"220",220,7.3377001634899,11.532445477181
"221",221,4.96278256036867,10.5951543683399
"222",222,4.68881141862272,11.6126334461308
"223",223,7.26871254892857,18.1924799108098
"224",224,5.84486230306,6.05891459835586
"225",225,5.9795657579211,8.31261599494589
"226",226,5.5107030255371,10.4587129437836
"227",227,NA,NA
"228",228,3.97254430021852,12.8117560515327
"229",229,4.81175709309268,13.412701930361
"230",230,6.91124801204824,17.7761202668302
"231",231,3.4723838113152,3.56594171064883
"232",232,10.5785352014546,13.2670572128133
"233",233,2.70076911505859,19.1880998669244
"234",234,6.44457923238382,9.31895650268026
"235",235,12.9484915415413,17.5275786374253
"236",236,9.22322240376494,10.4169606209453
"237",237,4.66145559913666,4.71958574410758
"238",238,3.45719661235042,28.821016784914
"239",239,13.3101349139888,15.532811931937
"240",240,9.14668655339554,12.1295217882038
"241",241,8.77017925246431,19.9056075289586
"242",242,7.27196002867393,8.3965329049049
"243",243,4.10740754722815,4.24660563402772
"244",244,4.19944365103599,11.935827715824
"245",245,4.61983888761834,10.2675923179854
"246",246,7.65758048024497,8.25420560871963
"247",247,5.77033806334784,8.32494895279345
"248",248,7.21273379924965,11.0162154602479
"249",249,NA,NA
"250",250,6.76674936357321,7.18325486850107
"251",251,8.50068271207848,13.443695225404
"252",252,7.03518542698278,7.20536812834434
"253",253,8.43631537578702,8.76166421292066
"254",254,5.07182166511778,10.7026104835562
"255",255,4.40199249104602,11.9246462237167
"256",256,3.06912089325058,16.2880894379311
"257",257,0.720510671432787,19.7552090030675
"258",258,4.36748608044433,11.4660543711338
"259",259,10.8902881887651,19.89965097001
"260",260,NA,NA
"261",261,6.69921742698086,7.24198212616245
"262",262,13.8416045202996,20.7257458156513
"263",263,8.14961078063225,10.3537050708166
"264",264,5.18416157930325,9.29132311009468
"265",265,6.43340837829176,18.2319335180441
"266",266,3.59685354350078,14.3501419849948
"267",267,5.03332890273581,9.38907165784681
"268",268,9.28105986235885,10.2972156688572
"269",269,4.82684403196548,4.94587978502372
"270",270,3.96014060095462,16.3304415898875
"271",271,7.21694145378172,7.55829452848476
"272",272,6.47421269768354,7.83306126559539
"273",273,6.86827784448694,7.99761135988478
"274",274,6.15490682147674,11.1587492612077
"275",275,5.4855222671066,5.72554937898146
"276",276,NA,NA
"277",277,4.41975835433877,12.0298822044665
"278",278,6.16375045234164,6.34054464897479
"279",279,7.0589544830405,12.7108403878604
"280",280,5.83410711362553,7.62464848438287
"281",281,6.2755458803651,18.2730836983152
"282",282,4.8726256526097,10.7191787975369
"283",283,4.55876324547801,10.6518556043101
"284",284,4.91005526234725,5.05845488825318
"285",285,6.17134314912684,8.14320291379052
"286",286,6.86386203646453,7.12257183663192
"287",287,8.55868190010114,9.73236006127321
"288",288,NA,NA
"289",289,5.91872639914338,10.8277853512346
"290",290,13.8543903116425,14.2731984359789
"291",291,5.98055008800155,8.52476333123182
"292",292,8.03750625083418,9.03166208326493
"293",293,7.6296067324483,12.7250149506999
"294",294,4.49557107959408,18.9872247318408
"295",295,6.36925118897387,7.44738552510075
"296",296,5.82745778448824,7.70725544080683
"297",297,7.68942652758414,7.81388637381393
"298",298,NA,NA
"299",299,6.10691501798498,6.24315118737932
"300",300,8.53123192958384,15.5123926240023
"301",301,NA,NA
"302",302,4.58282076366641,21.3141582532731
"303",303,6.57206735073193,7.47057261993031
"304",304,6.31135289391962,8.34430395204839
"305",305,5.87171907668106,9.14016041061081
"306",306,6.18334471025918,7.72067693132763
"307",307,7.63506869686216,9.69624114497614
"308",308,8.66808085221595,29.3207061603616
"309",309,6.12668992245893,6.3855808402491
"310",310,6.41489852963315,7.39025637133838
"311",311,6.49846960364264,7.05597916251272
"312",312,4.58590216933615,10.187205463595
"313",313,7.36840124886776,10.759212052706
"314",314,8.00917669627856,11.0997900870198
"315",315,5.91201828363551,7.65640862013614
"316",316,5.09599572054236,5.59379327514766
"317",317,5.37570697522974,18.3743481354809
"318",318,8.29957296428815,10.2410079328196
"319",319,1.20468649312171,1.65227138524044
"320",320,4.67481464289625,13.1860243958119
"321",321,8.87251594924754,14.7561337528671
"322",322,6.27021301912405,10.6422022486399
"323",323,6.07734263535056,6.68642681458708
"324",324,6.32032345258059,19.4870788403123
"325",325,7.76796483308221,15.7795430781662
"326",326,4.26962979829406,11.5417733061116
"327",327,11.9551530573425,12.6261880591749
"328",328,NA,NA
"329",329,NA,NA
"330",330,NA,NA
"331",331,2.99979312068857,33.2452016711188
"332",332,4.66451780512963,10.1994217232804
"333",333,5.08986329419515,10.8840370780907
"334",334,3.57015625319112,13.4548955462142
"335",335,6.69490812229508,8.5527825601971
"336",336,5.70860514622507,5.88631957646543
"337",337,5.67828089853314,8.2100106511755
"338",338,7.78497175917616,9.19197901861081
"339",339,2.73003710983733,18.6577754903396
"340",340,6.39234225127529,6.4725452024721
"341",341,8.66916532114105,13.1032202950283
"342",342,6.40114842899481,6.8046904538818
"343",343,5.86433053989727,8.81742044423708
"344",344,7.75305080699895,9.27422912720741
"345",345,8.90944411897023,10.9119355679228
"346",346,5.70032285083164,8.22043962931723
"347",347,NA,NA
"348",348,4.00822740322419,4.09513109498377
"349",349,NA,NA
"350",350,4.5985348918632,12.7602401081567
"351",351,3.14780092616214,3.38138944260395
"352",352,7.36338384794206,26.8034625835031
"353",353,6.81110379370507,9.35597364475435
"354",354,5.95460078240532,8.73139294107574
"355",355,3.1797653040548,3.29111639862156
"356",356,5.70921208416392,12.9235999837467
"357",357,5.55898300816031,5.64050949742158
"358",358,5.43124026540536,16.6443733293479
"359",359,7.97410302172117,9.51043985381552
"360",360,NA,NA
"361",361,5.61123420376916,12.1894350154163
"362",362,4.35022519402795,21.7442683972213
"363",363,4.80676688892797,10.1166996142982
"364",364,5.85529220338459,25.6494308524864
"365",365,4.27719440084063,11.6226502770389
"366",366,9.36510637443779,19.1930997354006
"367",367,6.16582209162103,6.60898026564582
"368",368,5.51092982126548,5.74663572894516
"369",369,5.48576600487827,5.90045125732635
"370",370,4.14070498582959,21.7023303019517
"371",371,6.40882004931809,8.69191296886264
"372",372,3.98650915864944,21.7548940130597
"373",373,NA,NA
"374",374,9.54025817948825,11.0458560741317
"375",375,6.84141360155931,10.488243476909
"376",376,6.6641940827247,7.08272391779198
"377",377,6.53665790892363,8.13053025231806
"378",378,5.92971578617431,10.982278476079
"379",379,7.0858875958132,7.4352999563839
"380",380,7.90749493531792,8.46167927568329
"381",381,2.63172778663197,25.8294294829176
"382",382,4.89318565073678,9.37930141907253
"383",383,12.6344431207742,16.7837823256488
"384",384,3.11837565355856,13.7306139679868
"385",385,3.64515739415902,12.6432040369329
"386",386,6.24717204975143,6.85831657506381
"387",387,4.19963812926895,16.7045059559758
"388",388,7.25040379448609,7.59261593520904
"389",389,5.57154132868589,8.26361653364128
"390",390,5.9676103524061,6.03146879695704
"391",391,8.93458832385947,9.94854566266735
"392",392,2.9692819592432,16.0301479099345
"393",393,4.96424846815309,5.53259816901422
"394",394,7.74690820391792,7.94769759813572
"395",395,12.3536059992887,12.5907398505962
"396",396,7.86058627275236,16.7501610982522
"397",397,10.5002363012894,11.3270371090335
"398",398,11.5909270445621,27.7343017689584
"399",399,7.95444980231387,11.287789935938
"400",400,5.24674647044683,5.3716077827167
"401",401,NA,NA
"402",402,5.82074103521203,7.7309907556282
"403",403,6.2637240281092,6.83462705599017
"404",404,9.52079399245542,11.6950251234702
"405",405,6.91922981017402,16.9358283026163
"406",406,14.4032763086836,25.534964839092
"407",407,6.81834721884823,7.14505110525475
"408",408,5.69157431037849,5.80782793962514
"409",409,7.6970848438821,8.70479996313806
"410",410,6.31381630471529,19.6539931673789
"411",411,6.12052082330166,6.49248629385085
"412",412,6.67332038601901,11.1711031832497
"413",413,7.68450210625851,9.5662807370541
"414",414,6.16273739687969,6.59123549665936
"415",415,12.6451301734144,13.3037477935527
"416",416,4.29994234367433,16.1460394022721
"417",417,8.82123464966261,12.4878206143154
"418",418,5.13073931657981,10.054268846926
"419",419,NA,NA
"420",420,6.14093885688201,6.20443435716379
"421",421,NA,NA
"422",422,6.0854432716436,10.2586938416462
"423",423,7.26492899523559,8.97724120674621
"424",424,15.5347191713961,18.7908672735303
"425",425,NA,NA
"426",426,7.12602344199172,14.3358554572595
"427",427,NA,NA
"428",428,1.9091890097728,20.7389027616718
"429",429,6.68841465507759,8.02323916273298
"430",430,NA,NA
"431",431,5.35466083630302,9.54980853314359
"432",432,NA,NA
"433",433,6.31306141631308,6.63420752328855
"434",434,7.4484496754997,10.1788220723798
"435",435,6.93075729275245,14.4028178180715
"436",436,16.784563100763,18.5277972523403
"437",437,NA,NA
"438",438,6.63918999029153,7.37959357103406
"439",439,6.76286918095162,7.41111290165405
"440",440,4.53103841279833,18.6970466961909
"441",441,9.95146464631489,43.7119402728146
"442",442,6.36424316296751,6.74066371735437
"443",443,6.8152302306721,7.68170809149843
"444",444,6.85921117863095,6.9077455390913
"445",445,NA,NA
"446",446,6.2762380265416,9.84091121539933
"447",447,7.2547892864557,7.33155632364518
"448",448,5.54736268655928,6.09816422807373
"449",449,5.60094312772125,8.16152809445169
"450",450,4.7224530101061,21.7932897101552
"451",451,NA,NA
"452",452,9.21712219878413,9.80951112059003
"453",453,9.67666861236587,12.9804362497032
"454",454,13.3238062374841,26.9767999208729
"455",455,7.76253626162174,11.9105113150351
"456",456,6.07001867296279,15.821503838798
"457",457,10.6540784334691,26.1799178641425
"458",458,9.36988770123758,18.9479413189421
"459",459,NA,NA
"460",460,9.85071120709575,13.1316594450928
"461",461,6.81632098177155,8.60779965088626
"462",462,10.4400215500779,20.1732352071373
"463",463,5.48680384131598,11.366997372189
"464",464,10.8341359221798,22.5002527114593
"465",465,7.20820265165603,22.3678753642776
"466",466,NA,NA
"467",467,6.05994941568739,6.42840192173869
"468",468,7.7975479428877,14.5293402163691
"469",469,7.02928092175374,8.58032787805623
"470",470,9.45361699499299,19.1603862917362
"471",471,4.97510373005926,5.42165101164524
"472",472,7.25215795209911,8.49521797651153
"473",473,11.5955894595344,17.2944913465013
"474",474,8.31371964693389,9.17390996028903
"475",475,12.7994260207441,13.2000083373702
"476",476,5.66982417764114,20.1369119803583
"477",477,6.1461232076079,8.64253827477881
"478",478,2.26168106643865,17.5485174993114
"479",479,8.9842656235996,9.23620546204661
"480",480,NA,NA
"481",481,6.17720021788298,8.36636662108813
"482",482,NA,NA
"483",483,5.19399509200592,11.7636265889028
"484",484,7.85391293913237,8.0886729466752
"485",485,NA,NA
"486",486,9.77751178046302,12.7922616021303
"487",487,11.3695136740288,18.474579698929
"488",488,7.63911771528479,13.362936153978
"489",489,5.13730203259666,5.50907498437624
"490",490,4.04333029103116,11.6304963946443
"491",491,6.13506254729624,9.76214620984212
"492",492,7.64532271600312,15.6248208778227
"493",493,10.361859698178,12.9423058554515
"494",494,6.65903246305808,7.49049001990771
